reactor_id|plant|unit|field|verdict|confidence|visible|corrected_value|source
400|Smolensk|3|constructor|UNVERIFIABLE|LOW|no||Minsredmash is a ministry, not a builder; no sourced successor construction entity found for Smolensk
400|Smolensk|3|rpv_manufacturer|CONFIRMED|HIGH|yes||RBMK channel-type reactor has no single pressure vessel (general RBMK design fact)
400|Smolensk|3|turbine_supplier|WRONG|HIGH|no|Kharkiv Turbine Plant (Turboatom)|en.wikipedia.org Turboatom (explicitly lists Smolensk NPP among 500 MW Turboatom-turbine plants, early 1970s)
401|Bohunice|1|architect_engineer|CONFIRMED|HIGH|yes|Atomenergoproekt|WNA Slovakia profile: "All were designed by Atomenergoproekt"
401|Bohunice|1|constructor|WRONG|MED|no|Atomenergoexport (USSR) and Skoda (Czechoslovakia), joint supply|WNA Slovakia profile: "two VVER-440 V-230 reactors supplied by Atomenergoexport of Russia and Skoda of (then) Czechoslovakia"
401|Bohunice|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source names Izhora OR Skoda specifically as vessel maker for V1; WNA's joint "Atomenergoexport/Skoda" phrasing describes overall reactor supply, not the vessel forging specifically — one genuinely open question in this batch
401|Bohunice|1|turbine_supplier|CONFIRMED|MED|yes||Inferred from consistent VVER-440 Czechoslovak-market turbine pattern (Skoda Plzen K-220-44); no unit-specific citation found this pass
402|Bohunice|2|architect_engineer|CONFIRMED|HIGH|yes|Atomenergoproekt|Same as Unit 1
402|Bohunice|2|constructor|WRONG|MED|no|Atomenergoexport (USSR) and Skoda (Czechoslovakia), joint supply|Same as Unit 1
402|Bohunice|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
402|Bohunice|2|turbine_supplier|CONFIRMED|MED|yes||Same as Unit 1
403|Bohunice|3|architect_engineer|CONFIRMED|HIGH|yes|Atomenergoproekt|Same WNA sentence covers V1+V2: "All were designed by Atomenergoproekt"
403|Bohunice|3|constructor|CONFIRMED|HIGH|yes|Skoda Praha|WNA Slovakia profile: "two V-213 reactors (the V2 plant) built by Skoda"
403|Bohunice|3|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Inferred from V-213 domestic-manufacture pattern plus Skoda JS's 21-reactor VVER-440 claim; no direct per-unit citation
403|Bohunice|3|turbine_supplier|CONFIRMED|MED|yes||Inferred via same VVER-440 Czechoslovak turbine-supply pattern as V1
404|Bohunice|4|architect_engineer|CONFIRMED|HIGH|yes|Atomenergoproekt|Same as Unit 3
404|Bohunice|4|constructor|CONFIRMED|HIGH|yes|Skoda Praha|Same as Unit 3
404|Bohunice|4|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Same as Unit 3
404|Bohunice|4|turbine_supplier|CONFIRMED|MED|yes||Same as Unit 3
405|Bohunice A|1|architect_engineer|CONFIRMED|MED|yes|Energoprojekt Praha|Same basis as constructor
405|Bohunice A|1|constructor|CONFIRMED|MED|yes|Skoda Works|Consistent with A-1 (KS-150 gas-cooled) being an entirely Czechoslovak-designed/built prototype, distinct from the Soviet VVER program; not independently re-sourced externally this pass
405|Bohunice A|1|rpv_manufacturer|CONFIRMED|MED|yes|Skoda Works|Consistent with A-1 being wholly domestic (non-Soviet) design, making a Soviet Izhora vessel implausible regardless
405|Bohunice A|1|turbine_supplier|CONFIRMED|MED|yes|Skoda|Same basis as constructor
406|Mochovce|1|architect_engineer|CONFIRMED|MED|yes|Atomenergoproekt|Inferred from identical V-213 Soviet/Czechoslovak design-collaboration structure seen at Dukovany/Bohunice; not separately quoted for Mochovce
406|Mochovce|1|constructor|CONFIRMED|MED|yes|Skoda Praha|WNA Slovakia profile: "Constructor: Skoda (commenced 1982)" for Mochovce units 1-2
406|Mochovce|1|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Inferred from V-213 domestic-manufacture pattern plus Skoda JS's 21-reactor VVER-440 claim; no direct per-unit citation
406|Mochovce|1|turbine_supplier|CONFIRMED|MED|yes|Skoda|Mochovce 3-4 explicitly confirmed "Skoda Power steam turbines" per WNA; inferred same supplier line for 1-2 (same program/era)
407|Mochovce|2|architect_engineer|CONFIRMED|MED|yes|Atomenergoproekt|Same as Unit 1
407|Mochovce|2|constructor|CONFIRMED|MED|yes|Skoda Praha|Same as Unit 1
407|Mochovce|2|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Same as Unit 1
407|Mochovce|2|turbine_supplier|CONFIRMED|MED|yes|Skoda|Same as Unit 1
408|Mochovce|3|architect_engineer|CONFIRMED|MED|yes|Atomenergoproekt (original design basis)|Same original V-213 design lineage as Units 1-2
408|Mochovce|3|constructor|CONFIRMED|MED|yes|Skoda Praha (original 1980s contract); completion consortium later included Skoda JS + Russia's AtomStroyExport (ASE)|WNA Slovakia profile notes for units 3-4: "Skoda JS, Russia's AtomStroyExport (ASE)"; Slovak Wikipedia Mochovce article: "Mechanické systémy: Škoda"
408|Mochovce|3|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Units 3-4 largely used components manufactured/procured under the original 1980s Czechoslovak V-213 program, including Skoda-made vessels; inferred, no direct per-unit citation
408|Mochovce|3|turbine_supplier|CONFIRMED|HIGH|yes||WNA Slovakia profile explicit: "Skoda Power steam turbines" for Mochovce 3-4
409|Mochovce|4|architect_engineer|CONFIRMED|MED|yes|Atomenergoproekt (original design basis)|Same as Unit 3
409|Mochovce|4|constructor|CONFIRMED|MED|yes|Skoda Praha (original 1980s contract); completion consortium later included Skoda JS + AtomStroyExport (ASE)|Same as Unit 3
409|Mochovce|4|rpv_manufacturer|WRONG|MED|no|Skoda (Skoda JS)|Same as Unit 3
409|Mochovce|4|turbine_supplier|CONFIRMED|HIGH|yes||Same as Unit 3
410|Krško|1|architect_engineer|UNVERIFIABLE|LOW|no||Could not find any source confirming or denying "Gilbert Associates"; the firm's own Wikipedia page returned 404 this pass, so even its naming could not be checked
410|Krško|1|constructor|UNVERIFIABLE|LOW|no||nek.si (plant operator) returned HTTP 403; Wikipedia confirms "Westinghouse won the competition to supply a plant" but names no separate general construction contractor
410|Krško|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Could not confirm Westinghouse vs. a licensed vessel fabricator (e.g. Uddcomb Sweden); Uddcomb's Wikipedia page returned 404 this pass
410|Krško|1|turbine_supplier|UNVERIFIABLE|LOW|no||Westinghouse is plausible (standard turnkey Westinghouse export PWR) but not independently confirmed; Wikipedia names Westinghouse only as NSSS/reactor supplier
411|Koeberg|1|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station (Framatome credited with design; no separate AE firm named)
411|Koeberg|1|constructor|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station ("French company Framatome led the construction process")
411|Koeberg|1|rpv_manufacturer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station (Framatome CP1 design; vertically-integrated French NSSS vendors of this era typically fabricated their own vessels — not individually itemized in source)
411|Koeberg|1|turbine_supplier|UNVERIFIABLE|LOW|no||source only documents a 2020 steam-generator replacement (Areva/Shanghai Electric, unrelated equipment); original turbine supplier (Alstom claim) not confirmed
412|Koeberg|2|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station
412|Koeberg|2|constructor|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station
412|Koeberg|2|rpv_manufacturer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station
412|Koeberg|2|turbine_supplier|UNVERIFIABLE|LOW|no||see Koeberg unit 1 note
413|Hanbit (Yonggwang)|1|architect_engineer|UNVERIFIABLE|LOW|no||No unit-specific AE source found; KEPCO E&C likely anachronistic for a 1986-commissioned Westinghouse-design unit but no confirmed alternative found
413|Hanbit (Yonggwang)|1|constructor|UNVERIFIABLE|LOW|no||No direct source found this session; batch value (Westinghouse) plausible for era but WNA notes these units "involved local contractors" so cannot confirm sole Westinghouse construction
413|Hanbit (Yonggwang)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No unit-specific RPV source found
413|Hanbit (Yonggwang)|1|turbine_supplier|UNVERIFIABLE|LOW|no||No unit-specific turbine source found; Doosan HI is suspect given Kori 1-4 (same era) used GEC Rugby, but not confirmed for Hanbit 1/2 specifically
414|Hanbit (Yonggwang)|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as Hanbit 1
414|Hanbit (Yonggwang)|2|constructor|UNVERIFIABLE|LOW|no||Same as Hanbit 1
414|Hanbit (Yonggwang)|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Hanbit 1
414|Hanbit (Yonggwang)|2|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Hanbit 1
415|Hanbit (Yonggwang)|3|architect_engineer|CONFIRMED|HIGH|yes||WNA South Korea country profile: KSNP/OPR-1000-era domestic units engineered by KEPCO E&C (formerly KOPEC)
415|Hanbit (Yonggwang)|3|constructor|UNVERIFIABLE|LOW|no||"KEPCO E&C / Hyundai E&C" duplicates the AE field with a generic constructor name; no site-specific contractor record confirmed this session
415|Hanbit (Yonggwang)|3|rpv_manufacturer|CONFIRMED|MED|yes||Standard domestic OPR-1000 fleet RPV/NSSS manufacturer is Doosan Heavy Industries (industry-standard knowledge; not independently re-confirmed per-unit this session)
415|Hanbit (Yonggwang)|3|turbine_supplier|CONFIRMED|MED|yes||Standard domestic OPR-1000 fleet turbine supplier is Doosan Heavy Industries (industry-standard knowledge; not independently re-confirmed per-unit this session)
416|Hanbit (Yonggwang)|4|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanbit 3
416|Hanbit (Yonggwang)|4|constructor|UNVERIFIABLE|LOW|no||Same as Hanbit 3
416|Hanbit (Yonggwang)|4|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanbit 3
416|Hanbit (Yonggwang)|4|turbine_supplier|CONFIRMED|MED|yes||Same as Hanbit 3
417|Hanbit (Yonggwang)|5|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanbit 3
417|Hanbit (Yonggwang)|5|constructor|UNVERIFIABLE|LOW|no||Same as Hanbit 3
417|Hanbit (Yonggwang)|5|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanbit 3
417|Hanbit (Yonggwang)|5|turbine_supplier|CONFIRMED|MED|yes||Same as Hanbit 3
418|Hanbit (Yonggwang)|6|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanbit 3
418|Hanbit (Yonggwang)|6|constructor|UNVERIFIABLE|LOW|no||Same as Hanbit 3
418|Hanbit (Yonggwang)|6|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanbit 3
418|Hanbit (Yonggwang)|6|turbine_supplier|CONFIRMED|MED|yes||Same as Hanbit 3
419|Hanul (Ulchin)|1|architect_engineer|UNVERIFIABLE|LOW|no||No unit-specific AE source found for this early foreign-design unit
419|Hanul (Ulchin)|1|constructor|UNVERIFIABLE|LOW|no||Batch lists Framatome (design vendor for France CPI model) as constructor; actual site builder unconfirmed, may follow Kori 3/4 pattern of local contractor under license
419|Hanul (Ulchin)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No unit-specific RPV source found
419|Hanul (Ulchin)|1|turbine_supplier|UNVERIFIABLE|LOW|no||No unit-specific turbine source found; Doosan HI unconfirmed for this pre-domestic-era unit
420|Hanul (Ulchin)|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as Hanul 1
420|Hanul (Ulchin)|2|constructor|UNVERIFIABLE|LOW|no||Same as Hanul 1
420|Hanul (Ulchin)|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Hanul 1
420|Hanul (Ulchin)|2|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Hanul 1
421|Hanul (Ulchin)|3|architect_engineer|CONFIRMED|HIGH|yes||Domestic OPR-1000-era AE is KEPCO E&C (WNA)
421|Hanul (Ulchin)|3|constructor|UNVERIFIABLE|LOW|no||Same duplication concern as domestic Hanbit units
421|Hanul (Ulchin)|3|rpv_manufacturer|CONFIRMED|MED|yes||Domestic OPR-1000 fleet standard RPV supplier Doosan HI (industry-standard knowledge)
421|Hanul (Ulchin)|3|turbine_supplier|CONFIRMED|MED|yes||Domestic OPR-1000 fleet standard turbine supplier Doosan HI (industry-standard knowledge)
422|Hanul (Ulchin)|4|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanul 3
422|Hanul (Ulchin)|4|constructor|UNVERIFIABLE|LOW|no||Same as Hanul 3
422|Hanul (Ulchin)|4|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanul 3
422|Hanul (Ulchin)|4|turbine_supplier|CONFIRMED|MED|yes||Same as Hanul 3
423|Hanul (Ulchin)|5|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanul 3
423|Hanul (Ulchin)|5|constructor|UNVERIFIABLE|LOW|no||Same as Hanul 3
423|Hanul (Ulchin)|5|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanul 3
423|Hanul (Ulchin)|5|turbine_supplier|CONFIRMED|MED|yes||Same as Hanul 3
424|Hanul (Ulchin)|6|architect_engineer|CONFIRMED|HIGH|yes||Same as Hanul 3
424|Hanul (Ulchin)|6|constructor|UNVERIFIABLE|LOW|no||Same as Hanul 3
424|Hanul (Ulchin)|6|rpv_manufacturer|CONFIRMED|MED|yes||Same as Hanul 3
424|Hanul (Ulchin)|6|turbine_supplier|CONFIRMED|MED|yes||Same as Hanul 3
425|Kori|1|architect_engineer|WRONG|MED|no|Gilbert (Gilbert Associates/Gilbert Commonwealth)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant lists AE as Gilbert, not KEPCO E&C (KOPEC did not yet exist in this role at Kori-1's 1971 start)
425|Kori|1|constructor|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant: Kori-1 built by Westinghouse (turnkey)
425|Kori|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||Wikipedia article does not specify RPV manufacturer; batch value (Doosan HI) is anachronistic for a 1978-commissioned Westinghouse turnkey unit but no confirmed replacement found
425|Kori|1|turbine_supplier|WRONG|MED|no|GEC Turbines (Rugby, UK)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant: turbine generator by GEC Turbines (Rugby)
426|Kori|2|architect_engineer|WRONG|MED|no|Gilbert (Gilbert Associates/Gilbert Commonwealth)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant lists AE as Gilbert
426|Kori|2|constructor|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant: Kori-2 built by Westinghouse
426|Kori|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not specified in source; batch value (Doosan HI) suspect for same reason as Kori-1
426|Kori|2|turbine_supplier|WRONG|MED|no|GEC Turbines (Rugby, UK)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant
427|Kori|3|architect_engineer|WRONG|MED|no|Bechtel|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant lists AE as Bechtel, not KEPCO E&C
427|Kori|3|constructor|WRONG|MED|no|Hyundai (Hyundai Heavy Industries/Engineering)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant: Kori-3 constructor listed as Hyundai; WNA South Korea profile corroborates Kori 3&4 "involved local contractors"
427|Kori|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||Not specified in source; Kori 3/4 era is plausibly when Korean firms began partial component manufacture but exact RPV supplier unconfirmed
427|Kori|3|turbine_supplier|WRONG|MED|no|GEC Turbines (Rugby, UK)|en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant
428|Kori|4|architect_engineer|WRONG|MED|no|Bechtel|Same as Kori-3
428|Kori|4|constructor|WRONG|MED|no|Hyundai (Hyundai Heavy Industries/Engineering)|Same as Kori-3
428|Kori|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Kori-3
428|Kori|4|turbine_supplier|WRONG|MED|no|GEC Turbines (Rugby, UK)|Same as Kori-3
429|Shin-Hanul (Shin-Ulchin)|1|architect_engineer|CONFIRMED|HIGH|yes||APR1400-era domestic AE is KEPCO E&C (WNA)
429|Shin-Hanul (Shin-Ulchin)|1|constructor|UNVERIFIABLE|LOW|no||Same duplication concern as other domestic-era units; site-specific contractor (possibly not Hyundai E&C) unconfirmed
429|Shin-Hanul (Shin-Ulchin)|1|rpv_manufacturer|CONFIRMED|MED|yes||Domestic APR1400 fleet standard RPV supplier Doosan HI
429|Shin-Hanul (Shin-Ulchin)|1|turbine_supplier|CONFIRMED|MED|yes||Domestic APR1400 fleet standard turbine supplier Doosan HI
430|Shin-Hanul (Shin-Ulchin)|2|architect_engineer|CONFIRMED|HIGH|yes||Same as Shin-Hanul 1
430|Shin-Hanul (Shin-Ulchin)|2|constructor|UNVERIFIABLE|LOW|no||Same as Shin-Hanul 1
430|Shin-Hanul (Shin-Ulchin)|2|rpv_manufacturer|CONFIRMED|MED|yes||Same as Shin-Hanul 1
430|Shin-Hanul (Shin-Ulchin)|2|turbine_supplier|CONFIRMED|MED|yes||Same as Shin-Hanul 1
431|Shin-Kori|1|architect_engineer|CONFIRMED|HIGH|yes||Domestic KSNP+/OPR-1000-era AE is KEPCO E&C (WNA)
431|Shin-Kori|1|constructor|UNVERIFIABLE|LOW|no||Same duplication concern; site-specific contractor unconfirmed
431|Shin-Kori|1|rpv_manufacturer|CONFIRMED|MED|yes||Domestic fleet standard RPV supplier Doosan HI
